Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
283	28.20000	1421.08209	-172.43270	1794.82349	6.63191	-6.38666	86.53979	0.39485	0.05998	0.99072	0.12195	-0.99198	0.07277	-0.10332	-0.11124	-0.11477	0.98714		1421.08209	-172.43270	1794.82349	6.65125	-6.37438	86.53085	0.46086	0.06014	0.99067	0.12229	-0.99200	0.07294	-0.10307	-0.11102	-0.11511	0.98713	
284	28.30000	1422.25052	-131.31270	1800.63162	4.37941	-6.25444	87.28783	0.35425	0.04704	0.99557	0.08142	-0.99293	0.05549	-0.10489	-0.10894	-0.07591	0.99115		1422.25052	-131.31270	1800.63162	4.39858	-6.24191	87.27882	0.41006	0.04719	0.99553	0.08175	-0.99295	0.05567	-0.10464	-0.10873	-0.07624	0.99114	
285	28.40000	1424.59953	-89.29904	1802.61492	2.02134	-6.46005	87.29801	0.48807	0.04684	0.99808	0.04053	-0.99255	0.05108	-0.11065	-0.11251	-0.03505	0.99303		1424.59953	-89.29904	1802.61492	2.04050	-6.44750	87.28905	0.52910	0.04700	0.99806	0.04087	-0.99256	0.05126	-0.11041	-0.11229	-0.03538	0.99305	
286	28.50000	1430.05652	-48.34733	1802.89251	0.71198	-6.46146	87.47490	0.60319	0.04378	0.99889	0.01737	-0.99268	0.04545	-0.11187	-0.11253	-0.01235	0.99357		1430.05652	-48.34733	1802.89251	0.73112	-6.44885	87.46596	0.66445	0.04393	0.99888	0.01771	-0.99270	0.04564	-0.11163	-0.11232	-0.01268	0.99359	
287	28.60000	1439.15670	-8.54793	1805.97958	0.95678	-6.56240	87.87048	0.58224	0.03692	0.99910	0.02093	-0.99276	0.03906	-0.11357	-0.11429	-0.01659	0.99331		1439.15670	-8.54793	1805.97958	0.97584	-6.54966	87.86156	0.64402	0.03707	0.99909	0.02127	-0.99278	0.03925	-0.11333	-0.11406	-0.01692	0.99333	
288	28.70000	1450.55341	33.33457	1811.10744	0.55611	-6.42148	89.08667	0.49399	0.01584	0.99981	0.01149	-0.99360	0.01702	-0.11167	-0.11184	-0.00964	0.99368		1450.55341	33.33457	1811.10744	0.57489	-6.40833	89.07765	0.57504	0.01600	0.99980	0.01183	-0.99362	0.01722	-0.11143	-0.11161	-0.00997	0.99370	
289	28.80000	1461.45955	74.32819	1813.12875	0.14832	-6.10258	90.12352	0.55976	-0.00214	0.99999	0.00236	-0.99433	-0.00188	-0.10631	-0.10631	-0.00257	0.99433		1461.45955	74.32819	1813.12875	0.16683	-6.08911	90.11440	0.62201	-0.00199	0.99999	0.00270	-0.99436	-0.00169	-0.10608	-0.10608	-0.00290	0.99435	
290	28.90000	1469.97745	112.26536	1813.10454	-0.23957	-5.59496	90.98391	0.48575	-0.01709	0.99984	-0.00585	-0.99509	-0.01758	-0.09741	-0.09750	0.00416	0.99523		1469.97745	112.26536	1813.10454	-0.22126	-5.58126	90.97462	0.55142	-0.01693	0.99984	-0.00552	-0.99512	-0.01738	-0.09718	-0.09726	0.00384	0.99525	
291	29.00000	1474.52809	147.57434	1814.34798	-0.00953	-5.49926	91.35294	0.45939	-0.02350	0.99972	-0.00243	-0.99512	-0.02363	-0.09580	-0.09583	0.00017	0.99540		1474.52809	147.57434	1814.34798	0.00869	-5.48543	91.34361	0.52736	-0.02334	0.99973	-0.00209	-0.99515	-0.02343	-0.09557	-0.09559	-0.00015	0.99542	
292	29.10000	1476.07914	180.92673	1814.48731	1.31231	-5.05731	91.65483	0.48257	-0.02877	0.99938	0.02035	-0.99569	-0.02685	-0.08875	-0.08815	-0.02281	0.99585		1476.07914	180.92673	1814.48731	1.33043	-5.04338	91.64536	0.56025	-0.02860	0.99938	0.02069	-0.99572	-0.02666	-0.08852	-0.08791	-0.02313	0.99586	
293	29.20000	1474.82145	217.40485	1811.08356	2.01309	-4.87626	92.45958	0.46110	-0.04276	0.99859	0.03145	-0.99546	-0.03990	-0.08638	-0.08500	-0.03500	0.99577		1474.82145	217.40485	1811.08356	2.03102	-4.86207	92.45004	0.53624	-0.04259	0.99859	0.03179	-0.99549	-0.03972	-0.08614	-0.08476	-0.03531	0.99578	
294	29.30000	1471.75272	258.97749	1804.76231	2.50551	-4.03308	92.56594	0.38614	-0.04466	0.99818	0.04053	-0.99652	-0.04165	-0.07215	-0.07033	-0.04361	0.99657		1471.75272	258.97749	1804.76231	2.52342	-4.01885	92.55612	0.46084	-0.04449	0.99817	0.04086	-0.99655	-0.04147	-0.07191	-0.07008	-0.04392	0.99657	
295	29.40000	1465.75815	305.56521	1797.96325	3.20952	-3.80211	91.74461	0.53322	-0.03038	0.99808	0.05395	-0.99734	-0.02669	-0.06788	-0.06631	-0.05586	0.99623		1465.75815	305.56521	1797.96325	3.22767	-3.78810	91.73471	0.56605	-0.03021	0.99807	0.05428	-0.99736	-0.02651	-0.06764	-0.06607	-0.05618	0.99623	
296	29.50000	1459.36788	355.75198	1791.22813	2.68403	-3.61299	91.41151	0.47361	-0.02458	0.99867	0.04526	-0.99771	-0.02166	-0.06408	-0.06302	-0.04673	0.99692		1459.36788	355.75198	1791.22813	2.70224	-3.59909	91.40154	0.50592	-0.02441	0.99866	0.04560	-0.99773	-0.02147	-0.06384	-0.06277	-0.04705	0.99692	
297	29.60000	1454.23650	404.80228	1785.22919	2.40652	-3.52474	91.44045	0.46666	-0.02509	0.99887	0.04043	-0.99779	-0.02254	-0.06246	-0.06148	-0.04191	0.99723		1454.23650	404.80228	1785.22919	2.42472	-3.51083	91.43045	0.49434	-0.02492	0.99886	0.04077	-0.99781	-0.02235	-0.06222	-0.06124	-0.04223	0.99723	
298	29.70000	1448.66590	456.40595	1782.31584	1.49173	-3.66053	91.94882	0.32678	-0.03394	0.99914	0.02385	-0.99738	-0.03233	-0.06467	-0.06384	-0.02598	0.99762		1448.66590	456.40595	1782.31584	1.50976	-3.64649	91.93887	0.40016	-0.03376	0.99914	0.02418	-0.99740	-0.03215	-0.06443	-0.06360	-0.02629	0.99763	
299	29.80000	1443.76293	510.20666	1784.60875	0.39625	-3.95159	92.70817	0.37231	-0.04714	0.99888	0.00365	-0.99651	-0.04677	-0.06916	-0.06891	-0.00690	0.99760		1443.76293	510.20666	1784.60875	0.41407	-3.93733	92.69832	0.41673	-0.04697	0.99889	0.00399	-0.99653	-0.04658	-0.06893	-0.06867	-0.00721	0.99761	
300	29.90000	1439.56149	563.14666	1791.94395	-0.59671	-4.40270	93.65484	0.30223	-0.06356	0.99786	-0.01529	-0.99502	-0.06454	-0.07594	-0.07677	0.01038	0.99700		1439.56149	563.14666	1791.94395	-0.57912	-4.38815	93.64510	0.36594	-0.06339	0.99788	-0.01495	-0.99505	-0.06434	-0.07571	-0.07651	0.01008	0.99702	
301	30.00000	1437.32724	613.95916	1799.87836	-1.09231	-4.68738	96.10733	0.35019	-0.10604	0.99398	-0.02765	-0.99100	-0.10792	-0.07921	-0.08172	0.01900	0.99647		1437.32724	613.95916	1799.87836	-1.07535	-4.67211	96.09764	0.43272	-0.10587	0.99400	-0.02731	-0.99104	-0.10772	-0.07898	-0.08145	0.01871	0.99650	
302	30.10000	1435.76921	662.94253	1803.33937	0.03803	-5.40329	98.29514	0.58161	-0.14363	0.98955	-0.01293	-0.98514	-0.14421	-0.09328	-0.09417	-0.00066	0.99556		1435.76921	662.94253	1803.33937	0.05442	-5.38742	98.28565	0.61909	-0.14347	0.98957	-0.01259	-0.98519	-0.14402	-0.09305	-0.09389	-0.00095	0.99558	
303	30.20000	1430.87855	714.34401	1800.52951	0.70023	-6.41335	99.92848	0.63576	-0.17134	0.98519	-0.00722	-0.97886	-0.17106	-0.11213	-0.11170	-0.01214	0.99367		1430.87855	714.34401	1800.52951	0.71620	-6.39698	99.91924	0.68218	-0.17119	0.98521	-0.00688	-0.97892	-0.17087	-0.11190	-0.11142	-0.01242	0.99370	
304	30.30000	1422.48767	761.83936	1792.83905	1.88708	-6.81649	102.69383	0.63157	-0.21819	0.97589	0.00606	-0.96866	-0.21581	-0.12296	-0.11869	-0.03270	0.99239		1422.48767	761.83936	1792.83905	1.90222	-6.79939	102.68459	0.65648	-0.21804	0.97592	0.00640	-0.96873	-0.21563	-0.12273	-0.11839	-0.03296	0.99242	
305	30.40000	1412.77632	807.18415	1780.71750	3.35553	-6.55768	105.70468	0.66176	-0.26891	0.96283	0.02549	-0.95637	-0.26378	-0.12559	-0.11420	-0.05815	0.99175		1412.77632	807.18415	1780.71750	3.36973	-6.53982	105.69526	0.68168	-0.26876	0.96286	0.02583	-0.95645	-0.26361	-0.12536	-0.11389	-0.05840	0.99178	
306	30.50000	1399.25699	854.45927	1773.05649	3.63193	-6.11916	108.46207	0.63387	-0.31487	0.94877	0.02640	-0.94313	-0.30964	-0.12097	-0.10660	-0.06299	0.99231		1399.25699	854.45927	1773.05649	3.64522	-6.10065	108.45244	0.63970	-0.31472	0.94881	0.02674	-0.94321	-0.30947	-0.12073	-0.10628	-0.06322	0.99233	
307	30.60000	1378.61234	904.91445	1770.49638	2.53882	-6.07604	111.13591	0.58637	-0.35856	0.93350	0.00319	-0.92749	-0.35585	-0.11460	-0.10585	-0.04405	0.99341		1378.61234	904.91445	1770.49638	2.55123	-6.05694	111.12616	0.60441	-0.35841	0.93356	0.00353	-0.92758	-0.35568	-0.11437	-0.10552	-0.04426	0.99343	
308	30.70000	1351.31815	955.09815	1768.80695	1.56692	-6.25910	113.39454	0.64607	-0.39469	0.91863	-0.01818	-0.91232	-0.39418	-0.11088	-0.10902	-0.02718	0.99367		1351.31815	955.09815	1768.80695	1.57858	-6.23952	113.38477	0.66455	-0.39455	0.91870	-0.01784	-0.91242	-0.39401	-0.11065	-0.10869	-0.02738	0.99370	
309	30.80000	1322.01248	1001.95422	1772.59264	1.33295	-6.46602	115.24398	0.62369	-0.42376	0.90537	-0.02697	-0.89875	-0.42399	-0.11175	-0.11261	-0.02311	0.99337		1322.01248	1001.95422	1772.59264	1.34393	-6.44608	115.23413	0.65654	-0.42362	0.90545	-0.02663	-0.89885	-0.42382	-0.11153	-0.11227	-0.02331	0.99340	
310	30.90000	1296.55400	1043.24298	1780.07425	2.27522	-6.22457	117.15512	0.71849	-0.45371	0.89104	-0.01412	-0.88453	-0.45221	-0.11452	-0.10843	-0.03947	0.99332		1296.55400	1043.24298	1780.07425	2.28558	-6.20425	117.14519	0.74886	-0.45357	0.89111	-0.01378	-0.88464	-0.45205	-0.11429	-0.10807	-0.03965	0.99335	
311	31.00000	1275.77252	1079.90418	1782.14437	2.79553	-5.48490	117.82826	0.76740	-0.46469	0.88547	-0.00144	-0.88030	-0.46214	-0.10720	-0.09558	-0.04855	0.99424		1275.77252	1079.90418	1782.14437	2.80562	-5.46446	117.81817	0.80903	-0.46455	0.88555	-0.00110	-0.88041	-0.46199	-0.10696	-0.09523	-0.04873	0.99426	
312	31.10000	1255.83640	1114.98960	1783.33396	3.63943	-4.86423	119.53596	0.60225	-0.49119	0.87095	0.01351	-0.86691	-0.48729	-0.10492	-0.08479	-0.06325	0.99439		1255.83640	1114.98960	1783.33396	3.64894	-4.84348	119.52572	0.64608	-0.49105	0.87102	0.01385	-0.86703	-0.48714	-0.10468	-0.08443	-0.06342	0.99441	
313	31.20000	1232.42730	1152.79919	1787.81286	3.17613	-4.96272	122.54135	0.58821	-0.53589	0.84429	0.00025	-0.83984	-0.53304	-0.10262	-0.08651	-0.05520	0.99472		1232.42730	1152.79919	1787.81286	3.18450	-4.94150	122.53098	0.62333	-0.53576	0.84437	0.00059	-0.83997	-0.53289	-0.10238	-0.08614	-0.05534	0.99474	
314	31.30000	1208.58768	1193.23674	1790.32961	2.28227	-4.90183	126.14197	0.46022	-0.58763	0.80892	-0.01820	-0.80460	-0.58657	-0.09244	-0.08545	-0.03968	0.99555		1208.58768	1193.23674	1790.32961	2.28928	-4.88013	126.13146	0.50912	-0.58750	0.80903	-0.01786	-0.80474	-0.58642	-0.09221	-0.08507	-0.03980	0.99558	
315	31.40000	1184.80178	1233.10215	1793.07102	1.85694	-4.90782	130.57323	0.38666	-0.64803	0.76098	-0.03100	-0.75679	-0.64797	-0.08603	-0.08555	-0.03229	0.99581		1184.80178	1233.10215	1793.07102	1.86225	-4.88564	130.56256	0.43209	-0.64792	0.76109	-0.03067	-0.75694	-0.64783	-0.08580	-0.08517	-0.03238	0.99584	
316	31.50000	1159.51022	1270.58747	1798.22063	2.64962	-4.65821	135.76038	0.45494	-0.71406	0.69960	-0.02587	-0.69536	-0.71304	-0.08972	-0.08121	-0.04608	0.99563		1159.51022	1270.58747	1798.22063	2.65291	-4.63562	135.74953	0.50234	-0.71395	0.69973	-0.02553	-0.69551	-0.71292	-0.08949	-0.08082	-0.04613	0.99566	
317	31.60000	1132.79680	1305.25822	1805.45344	3.97065	-4.35322	140.16429	0.47786	-0.76567	0.64309	-0.01379	-0.63874	-0.76267	-0.10168	-0.07590	-0.06905	0.99472		1132.79680	1305.25822	1805.45344	3.97218	-4.33046	140.15331	0.52717	-0.76557	0.64321	-0.01345	-0.63891	-0.76257	-0.10145	-0.07551	-0.06907	0.99475	
318	31.70000	1105.27047	1335.58386	1809.71747	5.08159	-3.55377	144.11322	1.29546	-0.80862	0.58833	0.00190	-0.58506	-0.80377	-0.10795	-0.06199	-0.08840	0.99415		1105.27047	1335.58386	1809.71747	5.08162	-3.53088	144.10217	1.30542	-0.80853	0.58846	0.00224	-0.58523	-0.80368	-0.10772	-0.06159	-0.08841	0.99418	
319	31.80000	1075.38419	1360.54127	1809.65857	5.93210	-2.92298	148.10623	1.66860	-0.84792	0.52999	0.01154	-0.52766	-0.84170	-0.11454	-0.05099	-0.10322	0.99335		1075.38419	1360.54127	1809.65857	5.93054	-2.90008	148.09509	1.67648	-0.84784	0.53012	0.01189	-0.52783	-0.84162	-0.11431	-0.05059	-0.10319	0.99337	
320	31.90000	1041.97139	1382.95394	1808.28914	5.96900	-2.73195	151.76662	0.75246	-0.88003	0.47487	0.00743	-0.47253	-0.87391	-0.11404	-0.04766	-0.10387	0.99345		1041.97139	1382.95394	1808.28914	5.96593	-2.70932	151.75537	0.79300	-0.87995	0.47500	0.00777	-0.47271	-0.87384	-0.11381	-0.04727	-0.10382	0.99347	
321	32.00000	1002.05956	1405.57430	1806.26652	5.42369	-3.10715	154.63948	0.70593	-0.90230	0.43102	-0.00828	-0.42768	-0.89739	-0.10852	-0.05420	-0.09438	0.99406		1002.05956	1405.57430	1806.26652	5.41951	-3.08476	154.62814	0.72651	-0.90224	0.43117	-0.00794	-0.42787	-0.89733	-0.10829	-0.05381	-0.09431	0.99409	
322	32.10000	957.95412	1424.41661	1804.72419	5.23290	-2.87011	157.22119	0.54065	-0.92085	0.38977	-0.01066	-0.38669	-0.91640	-0.10340	-0.05007	-0.09109	0.99458		957.95412	1424.41661	1804.72419	5.22771	-2.84796	157.20984	0.56361	-0.92079	0.38992	-0.01032	-0.38688	-0.91634	-0.10317	-0.04969	-0.09100	0.99461	
323	32.20000	911.63128	1438.68794	1804.08289	5.49793	-2.13439	158.97275	0.44540	-0.93276	0.36049	-0.00023	-0.35856	-0.92784	-0.10273	-0.03724	-0.09574	0.99471		911.63128	1438.68794	1804.08289	5.49205	-2.11240	158.96143	0.48559	-0.93270	0.36064	0.00011	-0.35875	-0.92779	-0.10250	-0.03686	-0.09564	0.99473	
324	32.30000	865.95703	1450.67524	1804.04199	5.66035	-0.80235	160.49236	0.42541	-0.94250	0.33361	0.01980	-0.33390	-0.93754	-0.09762	-0.01400	-0.09862	0.99503		865.95703	1450.67524	1804.04199	5.65389	-0.78050	160.48117	0.47795	-0.94244	0.33376	0.02014	-0.33409	-0.93750	-0.09739	-0.01362	-0.09851	0.99504	
325	32.40000	820.02785	1462.45150	1806.02801	5.19598	-0.20678	162.50990	0.34651	-0.95376	0.29962	0.02379	-0.30054	-0.94975	-0.08746	-0.00361	-0.09056	0.99588		820.02785	1462.45150	1806.02801	5.18874	-0.18517	162.49875	0.40414	-0.95371	0.29977	0.02413	-0.30072	-0.94971	-0.08722	-0.00323	-0.09044	0.99590	
326	32.50000	773.99954	1472.40287	1808.21975	5.20892	-0.05508	164.44235	0.47294	-0.96336	0.26718	0.02343	-0.26821	-0.95936	-0.08772	-0.00096	-0.09079	0.99587		773.99954	1472.40287	1808.21975	5.20090	-0.03368	164.43120	0.55670	-0.96331	0.26734	0.02377	-0.26840	-0.95933	-0.08748	-0.00059	-0.09065	0.99588	
327	32.60000	728.95922	1486.59963	1812.52324	5.19617	-0.10744	166.33588	0.45994	-0.97170	0.23542	0.01958	-0.23623	-0.96766	-0.08844	-0.00188	-0.09057	0.99589		728.95922	1486.59963	1812.52324	5.18749	-0.08635	166.32474	0.53895	-0.97165	0.23558	0.01992	-0.23642	-0.96764	-0.08821	-0.00151	-0.09041	0.99590	
328	32.70000	683.05523	1503.95378	1814.52857	5.22480	-0.19704	167.26282	0.39885	-0.97539	0.21987	0.01674	-0.22048	-0.97127	-0.08958	-0.00344	-0.09106	0.99584		683.05523	1503.95378	1814.52857	5.21576	-0.17608	167.25165	0.48587	-0.97534	0.22003	0.01708	-0.22067	-0.97125	-0.08934	-0.00307	-0.09091	0.99585	
329	32.80000	636.40676	1525.10435	1812.52225	5.47822	-0.79868	168.60712	0.49031	-0.98020	0.19794	0.00526	-0.19752	-0.97556	-0.09633	-0.01394	-0.09546	0.99534		636.40676	1525.10435	1812.52225	5.46866	-0.77794	168.59584	0.55953	-0.98017	0.19810	0.00560	-0.19771	-0.97554	-0.09609	-0.01358	-0.09529	0.99536	
330	32.90000	591.74885	1551.74786	1809.25932	5.58893	-0.89492	169.86115	0.68203	-0.98426	0.17669	0.00184	-0.17601	-0.97944	-0.09861	-0.01562	-0.09738	0.99512		591.74885	1551.74786	1809.25932	5.57892	-0.87440	169.84987	0.75003	-0.98423	0.17685	0.00218	-0.17621	-0.97943	-0.09837	-0.01526	-0.09721	0.99515	
331	33.00000	550.39317	1581.69960	1808.76000	5.94632	-0.40100	170.74690	0.48766	-0.98696	0.16065	0.00979	-0.16079	-0.98156	-0.10337	-0.00700	-0.10359	0.99460		550.39317	1581.69960	1808.76000	5.93602	-0.38063	170.73572	0.57193	-0.98693	0.16080	0.01013	-0.16099	-0.98155	-0.10313	-0.00664	-0.10342	0.99462	
332	33.10000	512.42830	1610.90758	1810.73917	6.54172	0.68616	171.85651	0.46890	-0.98985	0.13938	0.02792	-0.14164	-0.98366	-0.11109	0.01198	-0.11392	0.99342		512.42830	1610.90758	1810.73917	6.53104	0.70631	171.84552	0.55076	-0.98981	0.13953	0.02826	-0.14183	-0.98366	-0.11085	0.01233	-0.11373	0.99343	
333	33.20000	473.92789	1636.02125	1813.37911	6.73500	0.91207	173.28828	0.56668	-0.99302	0.11421	0.02941	-0.11686	-0.98651	-0.11463	0.01592	-0.11726	0.99297		473.92789	1636.02125	1813.37911	6.72381	0.93196	173.27736	0.64582	-0.99299	0.11437	0.02975	-0.11705	-0.98652	-0.11439	0.01627	-0.11707	0.99299	
334	33.30000	434.81156	1659.27586	1817.04651	6.11120	-0.11010	174.99701	0.43280	-0.99619	0.08692	0.00738	-0.08721	-0.99051	-0.10622	-0.00192	-0.10646	0.99432		434.81156	1659.27586	1817.04651	6.09944	-0.09055	174.98589	0.52614	-0.99617	0.08707	0.00772	-0.08740	-0.99052	-0.10599	-0.00158	-0.10625	0.99434	
335	33.40000	397.46678	1679.70195	1820.62089	5.64703	-0.75556	176.01967	0.46245	-0.99750	0.07037	-0.00626	-0.06941	-0.99266	-0.09907	-0.01319	-0.09839	0.99506		397.46678	1679.70195	1820.62089	5.63493	-0.73622	176.00841	0.54935	-0.99749	0.07053	-0.00592	-0.06960	-0.99267	-0.09884	-0.01285	-0.09818	0.99509	
336	33.50000	358.02386	1697.49817	1825.29567	5.49146	-1.28086	176.99409	0.48228	-0.99837	0.05433	-0.01720	-0.05243	-0.99393	-0.09673	-0.02235	-0.09567	0.99516		358.02386	1697.49817	1825.29567	5.47903	-1.26174	176.98271	0.56895	-0.99837	0.05450	-0.01686	-0.05262	-0.99394	-0.09650	-0.02202	-0.09546	0.99519	
337	33.60000	314.78496	1712.61955	1826.84530	5.43833	-1.48190	177.39639	0.42000	-0.99863	0.04767	-0.02141	-0.04541	-0.99436	-0.09585	-0.02586	-0.09474	0.99517		314.78496	1712.61955	1826.84530	5.42579	-1.46288	177.38499	0.47762	-0.99863	0.04783	-0.02107	-0.04561	-0.99437	-0.09562	-0.02553	-0.09453	0.99520	
338	33.70000	268.56817	1723.86276	1825.58212	5.44629	-1.74462	177.29037	0.37669	-0.99842	0.04995	-0.02579	-0.04725	-0.99424	-0.09624	-0.03044	-0.09487	0.99502		268.56817	1723.86276	1825.58212	5.43380	-1.72562	177.27892	0.43168	-0.99842	0.05011	-0.02545	-0.04745	-0.99425	-0.09601	-0.03011	-0.09465	0.99505	
339	33.80000	222.77184	1730.38446	1827.21348	5.58511	-1.20217	177.78674	0.42796	-0.99903	0.04048	-0.01711	-0.03861	-0.99443	-0.09806	-0.02098	-0.09730	0.99503		222.77184	1730.38446	1827.21348	5.57244	-1.18324	177.77541	0.49482	-0.99903	0.04064	-0.01677	-0.03881	-0.99445	-0.09783	-0.02065	-0.09708	0.99506	
340	33.90000	178.17895	1733.59837	1836.92559	5.99013	-0.91855	178.25409	0.46726	-0.99941	0.03197	-0.01276	-0.03046	-0.99403	-0.10479	-0.01603	-0.10434	0.99441		178.17895	1733.59837	1836.92559	5.97731	-0.89973	178.24281	0.52407	-0.99941	0.03213	-0.01242	-0.03066	-0.99405	-0.10456	-0.01570	-0.10412	0.99444	
341	34.00000	141.14696	1737.01966	1843.57050	6.13084	-0.24590	178.38614	0.48509	-0.99959	0.02846	-0.00126	-0.02816	-0.99387	-0.10688	-0.00429	-0.10680	0.99427		141.14696	1737.01966	1843.57050	6.11798	-0.22710	178.37503	0.53997	-0.99959	0.02862	-0.00092	-0.02836	-0.99389	-0.10664	-0.00396	-0.10658	0.99430	
342	34.10000	110.33119	1740.03649	1846.57086	6.37435	0.65638	179.95860	0.50169	-0.99993	-0.00055	0.01147	-0.00072	-0.99382	-0.11102	0.01146	-0.11102	0.99375		110.33119	1740.03649	1846.57086	6.36098	0.67480	179.94769	0.55754	-0.99993	-0.00040	0.01181	-0.00091	-0.99384	-0.11078	0.01178	-0.11078	0.99377	
343	34.20000	79.01804	1744.48006	1848.26335	6.26134	1.02196	-177.55365	0.43301	-0.99893	-0.04437	0.01306	0.04268	-0.99305	-0.10972	0.01784	-0.10905	0.99388		79.01804	1744.48006	1848.26335	6.24719	1.03979	-177.56447	0.46380	-0.99893	-0.04422	0.01340	0.04249	-0.99308	-0.10949	0.01815	-0.10880	0.99390	
344	34.30000	41.85878	1750.78892	1848.65554	6.21130	0.60892	-175.67577	0.48378	-0.99710	-0.07610	0.00238	0.07540	-0.99121	-0.10868	0.01063	-0.10819	0.99407		41.85878	1750.78892	1848.65554	6.19658	0.62626	-175.68669	0.49497	-0.99711	-0.07595	0.00272	0.07521	-0.99125	-0.10845	0.01093	-0.10793	0.99410	
345	34.40000	-0.92688	1760.18277	1848.54629	6.20519	-0.65325	-174.17027	0.49611	-0.99476	-0.09975	-0.02225	0.10157	-0.98912	-0.10638	-0.01140	-0.10808	0.99408		-0.92688	1760.18277	1848.54629	6.19001	-0.63631	-174.18153	0.50821	-0.99479	-0.09959	-0.02191	0.10137	-0.98917	-0.10615	-0.01111	-0.10782	0.99411	
346	34.50000	-44.73999	1773.16007	1849.88858	6.17164	-1.22319	-172.56320	0.48914	-0.99136	-0.12641	-0.03496	0.12940	-0.98614	-0.10386	-0.02135	-0.10748	0.99398		-44.73999	1773.16007	1849.88858	6.15599	-1.20669	-172.57462	0.49499	-0.99139	-0.12625	-0.03462	0.12921	-0.98619	-0.10363	-0.02106	-0.10721	0.99401	
347	34.60000	-86.19129	1788.16000	1852.79147	6.30261	-0.93164	-171.32553	0.44932	-0.98843	-0.14814	-0.03253	0.15080	-0.98286	-0.10609	-0.01626	-0.10976	0.99382		-86.19129	1788.16000	1852.79147	6.28660	-0.91547	-171.33688	0.44333	-0.98846	-0.14799	-0.03219	0.15061	-0.98291	-0.10586	-0.01598	-0.10949	0.99386	
348	34.70000	-122.71748	1802.12351	1853.88427	6.51363	-0.01885	-169.61252	0.47868	-0.98361	-0.17910	-0.02078	0.18030	-0.97727	-0.11152	-0.00033	-0.11344	0.99354		-122.71748	1802.12351	1853.88427	6.49715	-0.00317	-169.62361	0.48684	-0.98365	-0.17895	-0.02043	0.18011	-0.97733	-0.11129	-0.00006	-0.11315	0.99358	
349	34.80000	-156.44782	1812.01087	1854.85895	6.30229	0.62014	-167.46136	0.33643	-0.97609	-0.21695	-0.01333	0.21709	-0.96999	-0.10949	0.01082	-0.10977	0.99390		-156.44782	1812.01087	1854.85895	6.28523	0.63519	-167.47226	0.36171	-0.97613	-0.21679	-0.01299	0.21690	-0.97006	-0.10926	0.01109	-0.10947	0.99393	
350	34.90000	-191.12072	1816.66060	1857.51614	6.68951	0.57401	-166.35541	0.29998	-0.97173	-0.23543	-0.01781	0.23589	-0.96489	-0.11555	0.01002	-0.11648	0.99314		-191.12072	1816.66060	1857.51614	6.67216	0.58874	-166.36630	0.32789	-0.97177	-0.23528	-0.01747	0.23570	-0.96496	-0.11532	0.01028	-0.11618	0.99317	
351	35.00000	-225.97884	1818.93172	1860.44035	6.46855	0.42341	-165.50797	0.33435	-0.96816	-0.24946	-0.02108	0.25024	-0.96181	-0.11091	0.00739	-0.11265	0.99361		-225.97884	1818.93172	1860.44035	6.45099	0.43788	-165.51891	0.36395	-0.96820	-0.24931	-0.02074	0.25005	-0.96188	-0.11068	0.00764	-0.11235	0.99364	
352	35.10000	-259.57855	1817.85049	1863.72255	6.38269	0.60062	-164.38632	0.49458	-0.96305	-0.26860	-0.01989	0.26914	-0.95681	-0.10987	0.01048	-0.11116	0.99375		-259.57855	1817.85049	1863.72255	6.36489	0.61477	-164.39719	0.52605	-0.96309	-0.26845	-0.01955	0.26895	-0.95689	-0.10964	0.01073	-0.11085	0.99378	
353	35.20000	-293.33517	1814.30448	1867.75991	5.95154	1.22039	-163.92432	0.39088	-0.96068	-0.27754	-0.00836	0.27684	-0.95511	-0.10550	0.02130	-0.10366	0.99438		-293.33517	1814.30448	1867.75991	5.93360	1.23439	-163.93501	0.41876	-0.96073	-0.27739	-0.00802	0.27666	-0.95518	-0.10527	0.02154	-0.10335	0.99441	
354	35.30000	-327.89644	1805.61758	1867.62720	5.91261	1.93410	-163.60497	0.30326	-0.95879	-0.28409	0.00313	0.28210	-0.95325	-0.10830	0.03375	-0.10295	0.99411		-327.89644	1805.61758	1867.62720	5.89457	1.94800	-163.61543	0.34128	-0.95884	-0.28394	0.00347	0.28192	-0.95333	-0.10807	0.03399	-0.10264	0.99414	
355	35.40000	-366.79775	1792.42121	1866.35910	5.87300	2.00574	-162.81613	0.30261	-0.95478	-0.29731	0.00303	0.29526	-0.94929	-0.10804	0.03500	-0.10226	0.99414		-366.79775	1792.42121	1866.35910	5.85476	2.01940	-162.82658	0.34531	-0.95482	-0.29716	0.00337	0.29508	-0.94937	-0.10781	0.03524	-0.10194	0.99417	
