Frame	Time	uav X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]		6D X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
76	7.50000	40.49949	-2.71804	704.47838	1.55226	6.47094	-2.01631	0.37308	0.99301	-0.03212	-0.11354	0.03496	0.99912	0.02311	0.11270	-0.02692	0.99326		40.49949	-2.71804	704.47838	-0.38862	8.46959	-2.50312	0.79318	0.98815	-0.04467	-0.14684	0.04320	0.99898	-0.01321	0.14728	0.00671	0.98907	
77	7.60000	37.60967	4.33030	734.60373	0.61618	6.44567	-2.26849	0.36736	0.99290	-0.03837	-0.11259	0.03933	0.99921	0.00630	0.11226	-0.01069	0.99362		37.60967	4.33030	734.60373	-1.31572	8.45277	-2.75717	0.70812	0.98799	-0.05146	-0.14568	0.04758	0.99842	-0.03000	0.14699	0.02271	0.98888	
78	7.70000	33.39192	12.64049	764.99931	-0.69554	6.43174	-3.21899	0.36482	0.99214	-0.05751	-0.11115	0.05580	0.99827	-0.01841	0.11202	0.01206	0.99363		33.39192	12.64049	764.99931	-2.59353	8.47039	-3.71200	0.71170	0.98702	-0.07133	-0.14391	0.06404	0.99645	-0.05468	0.14730	0.04476	0.98808	
79	7.80000	28.13133	23.24351	794.62820	-2.70671	6.50458	-4.17617	0.39170	0.99092	-0.07808	-0.10942	0.07235	0.99584	-0.05534	0.11328	0.04692	0.99245		28.13133	23.24351	794.62820	-4.57056	8.57439	-4.67084	0.78405	0.98554	-0.09301	-0.14164	0.08052	0.99254	-0.09152	0.14909	0.07880	0.98568	
80	7.90000	19.24484	34.10171	823.92547	-4.56053	5.46885	-4.70446	0.36238	0.99209	-0.08931	-0.08816	0.08164	0.99285	-0.08704	0.09530	0.07915	0.99230		19.24484	34.10171	823.92547	-6.40030	7.55612	-5.23500	0.79659	0.98718	-0.10527	-0.11996	0.09045	0.98828	-0.12293	0.13150	0.11051	0.98514	
81	8.00000	7.50977	44.06091	855.41501	-6.18236	3.89868	-5.14180	0.45370	0.99367	-0.09639	-0.05767	0.08941	0.98953	-0.11332	0.06799	0.10744	0.99188		7.50977	44.06091	855.41501	-8.00015	6.00073	-5.72423	0.88693	0.98956	-0.11325	-0.08913	0.09919	0.98388	-0.14881	0.10454	0.13841	0.98484	
82	8.10000	-3.48501	51.23418	890.50858	-6.30729	2.83381	-5.72062	0.40102	0.99380	-0.10448	-0.03794	0.09956	0.98846	-0.11421	0.04944	0.10973	0.99273		-3.48501	51.23418	890.50858	-8.10048	4.95459	-6.33813	0.78729	0.99017	-0.12139	-0.06943	0.10998	0.98263	-0.14949	0.08637	0.14038	0.98632	
83	8.20000	-13.51264	54.14536	927.83920	-4.97048	2.11211	-5.52437	0.30716	0.99468	-0.09909	-0.02820	0.09620	0.99130	-0.08977	0.03685	0.08658	0.99556		-13.51264	54.14536	927.83920	-6.76897	4.22693	-6.16400	0.65444	0.99151	-0.11526	-0.06011	0.10708	0.98636	-0.12504	0.07371	0.11755	0.99033	
84	8.30000	-23.80967	54.54653	967.04630	-3.70057	1.82762	-4.22073	0.63963	0.99678	-0.07550	-0.02699	0.07356	0.99506	-0.06671	0.03189	0.06451	0.99741		-23.80967	54.54653	967.04630	-5.54630	3.90164	-4.86792	0.67149	0.99408	-0.09101	-0.05928	0.08466	0.99117	-0.10205	0.06804	0.09643	0.99301	
85	8.40000	-36.06116	53.06255	1011.68521	-2.43173	0.96995	-3.08006	0.47427	0.99841	-0.05440	-0.01461	0.05372	0.99762	-0.04328	0.01693	0.04242	0.99896		-36.06116	53.06255	1011.68521	-4.31661	3.00697	-3.75384	0.55913	0.99648	-0.06922	-0.04727	0.06538	0.99477	-0.07853	0.05246	0.07516	0.99579	
86	8.50000	-50.78028	47.59642	1061.71295	-0.84710	-0.71637	-2.45446	0.28357	0.99900	-0.04264	0.01312	0.04282	0.99898	-0.01424	-0.01250	0.01478	0.99981		-50.78028	47.59642	1061.71295	-2.75187	1.30053	-3.18368	0.58093	0.99820	-0.05656	-0.01997	0.05552	0.99724	-0.04920	0.02270	0.04800	0.99859	
87	8.60000	-66.19369	39.07434	1116.53081	0.73447	-1.76839	-1.36671	0.32504	0.99924	-0.02424	0.03054	0.02384	0.99962	0.01355	-0.03086	-0.01281	0.99944		-66.19369	39.07434	1116.53081	-1.20751	0.21263	-2.13186	0.66825	0.99930	-0.03727	-0.00292	0.03720	0.99908	-0.02120	0.00371	0.02107	0.99977	
88	8.70000	-80.30433	31.37084	1176.82012	1.63565	-1.29458	-0.06335	0.45878	0.99974	-0.00175	0.02255	0.00111	0.99959	0.02857	-0.02259	-0.02854	0.99934		-80.30433	31.37084	1176.82012	-0.35111	0.64169	-0.81361	0.57129	0.99984	-0.01427	-0.01111	0.01420	0.99988	-0.00629	0.01120	0.00613	0.99992	
89	8.80000	-93.79718	25.60666	1239.51168	2.02543	-1.56971	0.30204	0.35541	0.99961	0.00430	0.02756	-0.00527	0.99937	0.03520	-0.02739	-0.03533	0.99900		-93.79718	25.60666	1239.51168	0.02650	0.35411	-0.45811	0.59097	0.99995	-0.00799	-0.00618	0.00800	0.99997	0.00041	0.00618	-0.00046	0.99998	
90	8.90000	-105.36557	22.54985	1299.20145	1.74082	-2.45809	-0.27646	0.56629	0.99907	-0.00613	0.04272	0.00482	0.99952	0.03058	-0.04289	-0.03035	0.99862		-105.36557	22.54985	1299.20145	-0.23869	-0.51380	-1.06672	0.50939	0.99979	-0.01858	0.00904	0.01862	0.99982	-0.00400	-0.00897	0.00417	0.99995	
91	9.00000	-112.45392	20.93204	1353.87259	1.28038	-1.64054	-1.00228	0.66676	0.99944	-0.01813	0.02823	0.01749	0.99959	0.02284	-0.02863	-0.02234	0.99934		-112.45392	20.93204	1353.87259	-0.67429	0.32809	-1.76353	0.43669	0.99951	-0.03084	-0.00536	0.03077	0.99946	-0.01194	0.00573	0.01177	0.99991	
92	9.10000	-115.12234	19.96647	1400.66687	1.47497	-0.70328	-0.34848	0.85652	0.99991	-0.00640	0.01211	0.00608	0.99965	0.02581	-0.01227	-0.02574	0.99959		-115.12234	19.96647	1400.66687	-0.50247	1.24240	-1.07803	0.40928	0.99959	-0.01900	-0.02151	0.01881	0.99978	-0.00918	0.02168	0.00877	0.99973	
93	9.20000	-112.17751	19.99734	1440.03096	2.18073	1.56818	1.23418	1.00802	0.99939	0.02256	-0.02652	-0.02153	0.99902	0.03863	0.02737	-0.03804	0.99890		-112.17751	19.99734	1440.03096	0.14675	3.45731	0.58420	0.59459	0.99813	0.01035	-0.06028	-0.01018	0.99994	0.00318	0.06030	-0.00256	0.99818	
94	9.30000	-105.49016	20.32623	1474.67500	2.89677	3.49434	2.64319	0.84133	0.99708	0.04913	-0.05848	-0.04603	0.99752	0.05329	0.06095	-0.05044	0.99687		-105.49016	20.32623	1474.67500	0.81178	5.33161	2.06460	0.74488	0.99503	0.03734	-0.09234	-0.03587	0.99920	0.01751	0.09292	-0.01411	0.99557	
95	9.40000	-100.97054	20.04057	1504.99396	2.87431	3.19940	2.90428	0.84079	0.99716	0.05340	-0.05313	-0.05059	0.99732	0.05290	0.05581	-0.05007	0.99719		-100.97054	20.04057	1504.99396	0.78195	5.02749	2.31534	0.61716	0.99534	0.04159	-0.08700	-0.04024	0.99904	0.01718	0.08763	-0.01359	0.99606	
96	9.50000	-99.62270	20.84706	1536.34328	2.70963	2.59484	1.91252	1.02864	0.99842	0.03548	-0.04362	-0.03334	0.99825	0.04876	0.04527	-0.04723	0.99786		-99.62270	20.84706	1536.34328	0.65104	4.45911	1.30017	0.63845	0.99672	0.02357	-0.07746	-0.02262	0.99966	0.01312	0.07775	-0.01133	0.99691	
97	9.60000	-98.60171	20.23016	1572.90738	3.63695	1.77869	1.71908	1.21910	0.99907	0.03191	-0.02906	-0.02998	0.99748	0.06433	0.03104	-0.06340	0.99751		-98.60171	20.23016	1572.90738	1.58635	3.65090	1.07667	0.87972	0.99779	0.02055	-0.06312	-0.01875	0.99941	0.02887	0.06368	-0.02763	0.99759	
98	9.70000	-96.24686	15.70888	1612.17234	5.23448	1.13573	2.13417	0.55572	0.99911	0.03889	-0.01633	-0.03723	0.99507	0.09190	0.01982	-0.09121	0.99563		-96.24686	15.70888	1612.17234	3.17189	2.99306	1.46919	0.45849	0.99831	0.02849	-0.05070	-0.02560	0.99807	0.05665	0.05222	-0.05526	0.99711	
99	9.80000	-95.09160	10.62606	1651.24814	6.32627	0.20527	2.62370	0.45006	0.99895	0.04589	0.00149	-0.04578	0.99285	0.11024	0.00358	-0.11019	0.99390		-95.09160	10.62606	1651.24814	4.24962	2.04548	1.92541	0.54677	0.99880	0.03615	-0.03308	-0.03358	0.99660	0.07526	0.03569	-0.07405	0.99662	
100	9.90000	-95.43070	9.06583	1684.63562	5.77096	-0.12670	3.10008	0.37931	0.99853	0.05358	0.00763	-0.05408	0.99349	0.10029	-0.00221	-0.10055	0.99493		-95.43070	9.06583	1684.63562	3.67947	1.69625	2.38971	0.43309	0.99869	0.04351	-0.02684	-0.04168	0.99699	0.06535	0.02960	-0.06415	0.99750	
101	10.00000	-94.70080	8.23658	1707.72269	4.66666	-0.42227	2.75058	0.56680	0.99882	0.04723	0.01124	-0.04799	0.99557	0.08091	-0.00737	-0.08136	0.99666		-94.70080	8.23658	1707.72269	2.58655	1.41361	2.02952	0.26923	0.99907	0.03649	-0.02303	-0.03540	0.99832	0.04597	0.02467	-0.04511	0.99868	
102	10.10000	-88.97178	7.18010	1721.46071	3.01459	-1.62412	1.67801	0.56934	0.99917	0.02775	0.02983	-0.02927	0.99823	0.05174	-0.02834	-0.05257	0.99822		-88.97178	7.18010	1721.46071	0.96995	0.25096	0.91456	0.76375	0.99986	0.01603	-0.00411	-0.01596	0.99973	0.01700	0.00438	-0.01693	0.99985	
103	10.20000	-73.94807	3.44516	1732.26335	2.01478	-1.90739	0.77249	0.75255	0.99936	0.01230	0.03373	-0.01347	0.99931	0.03471	-0.03328	-0.03514	0.99883		-73.94807	3.44516	1732.26335	0.00000	-0.00000	-0.00000	0.00000	1.00000	0.00000	-0.00000	0.00000	1.00000	-0.00000	-0.00000	-0.00000	1.00000	
104	10.30000	-52.11837	-2.16478	1745.70442	1.76513	-2.08243	0.44675	0.68458	0.99931	0.00667	0.03656	-0.00779	0.99950	0.03052	-0.03634	-0.03078	0.99887		-52.11837	-2.16478	1745.70442	-0.23867	-0.16351	-0.33140	0.12073	0.99998	-0.00577	0.00288	0.00578	0.99997	-0.00415	-0.00285	0.00417	0.99999	
105	10.40000	-24.78133	-8.32613	1761.70598	2.54810	-1.37776	1.24885	0.90475	0.99947	0.02070	0.02498	-0.02179	0.99880	0.04392	-0.02404	-0.04445	0.99872		-24.78133	-8.32613	1761.70598	0.51775	0.51262	0.49473	0.22840	0.99992	0.00872	-0.00887	-0.00863	0.99992	0.00911	0.00895	-0.00904	0.99992	
106	10.50000	3.96859	-13.11781	1772.20131	3.26515	-1.38413	2.15696	0.75378	0.99900	0.03620	0.02624	-0.03763	0.99772	0.05601	-0.02416	-0.05694	0.99809		3.96859	-13.11781	1772.20131	1.20536	0.47378	1.40198	0.38524	0.99967	0.02464	-0.00775	-0.02447	0.99948	0.02123	0.00827	-0.02104	0.99974	
107	10.60000	35.72560	-14.98001	1774.91806	3.89312	-1.57591	2.42478	0.68842	0.99873	0.04034	0.03029	-0.04229	0.99688	0.06667	-0.02750	-0.06787	0.99732		35.72560	-14.98001	1774.91806	1.82490	0.27237	1.66281	0.68089	0.99957	0.02915	-0.00383	-0.02902	0.99907	0.03197	0.00475	-0.03184	0.99948	
108	10.70000	72.16501	-14.34496	1775.71448	4.15275	-1.64356	2.13664	0.65128	0.99889	0.03511	0.03129	-0.03727	0.99676	0.07130	-0.02868	-0.07239	0.99696		72.16501	-14.34496	1775.71448	2.09399	0.21512	1.37262	0.83848	0.99971	0.02408	-0.00288	-0.02395	0.99904	0.03662	0.00375	-0.03654	0.99933	
109	10.80000	112.28413	-10.14391	1777.00978	4.12680	-1.32477	1.60243	0.72483	0.99934	0.02623	0.02506	-0.02796	0.99706	0.07129	-0.02312	-0.07194	0.99714		112.28413	-10.14391	1777.00978	2.08552	0.55259	0.85055	0.98900	0.99984	0.01519	-0.00910	-0.01484	0.99922	0.03653	0.00964	-0.03639	0.99929	
110	10.90000	153.99822	-4.07741	1780.35280	3.98449	-1.55840	1.22199	0.65628	0.99940	0.01939	0.02861	-0.02132	0.99740	0.06889	-0.02720	-0.06946	0.99721		153.99822	-4.07741	1780.35280	1.95560	0.33256	0.46202	0.85440	0.99995	0.00826	-0.00553	-0.00806	0.99938	0.03417	0.00580	-0.03412	0.99940	
111	11.00000	197.13148	0.79711	1786.71049	4.17769	-0.70646	0.84621	0.53698	0.99981	0.01383	0.01337	-0.01477	0.99725	0.07266	-0.01233	-0.07284	0.99727		197.13148	0.79711	1786.71049	2.16044	1.19744	0.11625	0.55535	0.99978	0.00282	-0.02081	-0.00203	0.99929	0.03774	0.02090	-0.03769	0.99907	
112	11.10000	239.26586	3.08459	1791.42304	4.61270	0.08394	0.67013	0.62579	0.99993	0.01178	-0.00052	-0.01170	0.99669	0.08043	0.00147	-0.08042	0.99676		239.26586	3.08459	1791.42304	2.60005	1.99382	-0.03244	0.51107	0.99939	0.00101	-0.03478	0.00057	0.99897	0.04534	0.03479	-0.04534	0.99837	
113	11.20000	279.80893	2.97698	1792.64129	5.08248	0.08172	0.97389	0.80091	0.99985	0.01706	0.00009	-0.01700	0.99592	0.08860	0.00143	-0.08859	0.99607		279.80893	2.97698	1792.64129	3.05927	1.98117	0.27080	0.68345	0.99939	0.00656	-0.03427	-0.00472	0.99856	0.05353	0.03457	-0.05334	0.99798	
114	11.30000	322.11192	1.74632	1791.51087	4.81578	0.71015	0.80723	0.76329	0.99982	0.01508	-0.01117	-0.01409	0.99636	0.08412	0.01239	-0.08395	0.99639		322.11192	1.74632	1791.51087	2.79712	2.61510	0.12622	0.64808	0.99896	0.00443	-0.04546	-0.00220	0.99880	0.04890	0.04563	-0.04875	0.99777	
115	11.40000	367.26878	-0.34729	1789.25137	4.11834	1.55002	0.03081	0.74758	0.99963	0.00248	-0.02694	-0.00054	0.99742	0.07183	0.02705	-0.07179	0.99705		367.26878	-0.34729	1789.25137	2.12414	3.48165	-0.62122	0.64782	0.99810	-0.00858	-0.06109	0.01082	0.99928	0.03640	0.06073	-0.03700	0.99747	
116	11.50000	415.09197	-2.64403	1788.90745	3.16984	2.16284	-0.74304	0.50564	0.99920	-0.01086	-0.03840	0.01296	0.99841	0.05480	0.03774	-0.05526	0.99776		415.09197	-2.64403	1788.90745	1.20161	4.12035	-1.37375	0.61101	0.99713	-0.02246	-0.07232	0.02391	0.99953	0.01924	0.07185	-0.02092	0.99720	
117	11.60000	465.58569	-6.22443	1791.59252	2.21415	3.04089	-1.41367	0.29616	0.99829	-0.02260	-0.05395	0.02464	0.99900	0.03732	0.05305	-0.03858	0.99785		465.58569	-6.22443	1791.59252	0.26648	5.02082	-2.01547	0.88146	0.99555	-0.03476	-0.08763	0.03503	0.99938	0.00157	0.08752	-0.00463	0.99615	
118	11.70000	516.80458	-10.44784	1796.54006	1.48578	3.16506	-2.05286	0.35689	0.99783	-0.03438	-0.05609	0.03577	0.99907	0.02394	0.05521	-0.02589	0.99814		516.80458	-10.44784	1796.54006	-0.44063	5.16639	-2.65204	0.89322	0.99487	-0.04696	-0.08959	0.04608	0.99887	-0.01185	0.09005	0.00766	0.99591	
119	11.80000	566.93681	-12.86493	1800.42110	0.59650	3.18647	-2.78462	0.45790	0.99727	-0.04800	-0.05602	0.04851	0.99879	0.00770	0.05559	-0.01039	0.99840		566.93681	-12.86493	1800.42110	-1.30422	5.21234	-3.38466	0.93486	0.99413	-0.06109	-0.08932	0.05879	0.99787	-0.02808	0.09085	0.02267	0.99561	
120	11.90000	616.79889	-13.09694	1802.37467	-0.28259	3.82194	-3.44581	0.49785	0.99597	-0.06043	-0.06624	0.05997	0.99816	-0.00893	0.06666	0.00492	0.99776		616.79889	-13.09694	1802.37467	-2.16176	5.86924	-4.02629	0.96582	0.99230	-0.07401	-0.09928	0.06985	0.99655	-0.04480	0.10226	0.03752	0.99405	
121	12.00000	666.97312	-13.44891	1801.47394	-0.62572	4.32409	-2.86418	0.42804	0.99591	-0.05079	-0.07475	0.04983	0.99865	-0.01467	0.07540	0.01089	0.99709		666.97312	-13.44891	1801.47394	-2.52735	6.35176	-3.42631	1.00247	0.99208	-0.06458	-0.10769	0.05940	0.99695	-0.05062	0.11063	0.04383	0.99289	
122	12.10000	717.17786	-14.83498	1797.83794	-0.12214	4.08477	-1.69109	0.45707	0.99703	-0.02966	-0.07114	0.02944	0.99956	-0.00423	0.07123	0.00213	0.99746		717.17786	-14.83498	1797.83794	-2.06432	6.07348	-2.25836	0.95702	0.99361	-0.04319	-0.10423	0.03918	0.99842	-0.04016	0.10580	0.03582	0.99374	
123	12.20000	768.17551	-15.78203	1794.81624	0.69431	3.74080	-0.61169	0.35773	0.99781	-0.00988	-0.06536	0.01065	0.99988	0.01142	0.06524	-0.01209	0.99780		768.17551	-15.78203	1794.81624	-1.28347	5.69308	-1.18806	0.92941	0.99485	-0.02295	-0.09869	0.02063	0.99949	-0.02445	0.09920	0.02229	0.99482	
124	12.30000	819.67382	-14.04588	1795.46979	0.95315	3.75064	-0.33487	0.41947	0.99784	-0.00476	-0.06550	0.00583	0.99985	0.01625	0.06541	-0.01660	0.99772		819.67382	-14.04588	1795.46979	-1.03424	5.69323	-0.91032	0.96735	0.99494	-0.01768	-0.09889	0.01581	0.99968	-0.01962	0.09920	0.01796	0.99491	
125	12.40000	870.28528	-13.52099	1798.91397	0.89417	3.32164	-0.84569	0.40848	0.99821	-0.01385	-0.05816	0.01473	0.99978	0.01475	0.05794	-0.01558	0.99820		870.28528	-13.52099	1798.91397	-1.07434	5.28205	-1.43705	0.95378	0.99544	-0.02680	-0.09154	0.02497	0.99947	-0.02105	0.09206	0.01867	0.99558	
126	12.50000	921.00707	-15.55644	1802.60688	0.91142	2.84960	-1.16069	0.42093	0.99856	-0.01946	-0.05002	0.02023	0.99968	0.01490	0.04971	-0.01589	0.99864		921.00707	-15.55644	1802.60688	-1.04475	4.82111	-1.76884	0.96259	0.99599	-0.03239	-0.08343	0.03076	0.99931	-0.02082	0.08404	0.01817	0.99630	
127	12.60000	972.55439	-19.84934	1805.19269	0.83174	3.00244	-1.14421	0.43981	0.99843	-0.01921	-0.05265	0.01994	0.99971	0.01347	0.05238	-0.01450	0.99852		972.55439	-19.84934	1805.19269	-1.12551	4.97321	-1.74709	0.99723	0.99577	-0.03218	-0.08603	0.03037	0.99929	-0.02228	0.08669	0.01957	0.99604	
128	12.70000	1024.27909	-27.23645	1804.01056	0.76008	3.48635	-0.80433	0.49057	0.99805	-0.01323	-0.06099	0.01401	0.99982	0.01241	0.06081	-0.01324	0.99806		1024.27909	-27.23645	1804.01056	-1.21041	5.44540	-1.39001	0.97690	0.99519	-0.02626	-0.09434	0.02415	0.99943	-0.02342	0.09490	0.02103	0.99526	
129	12.80000	1074.69058	-36.58131	1800.76010	0.61467	3.30184	-0.00736	0.51438	0.99834	0.00049	-0.05759	0.00013	0.99994	0.01072	0.05760	-0.01071	0.99828		1074.69058	-36.58131	1800.76010	-1.38233	5.23349	-0.59788	0.98733	0.99578	-0.01263	-0.09093	0.01039	0.99963	-0.02507	0.09121	0.02402	0.99554	
130	12.90000	1122.73927	-46.52006	1798.39229	0.02654	2.72522	1.33134	0.52273	0.99860	0.02326	-0.04752	-0.02321	0.99973	0.00157	0.04755	-0.00046	0.99887		1122.73927	-46.52006	1798.39229	-2.01339	4.61014	0.72270	0.98918	0.99669	0.00978	-0.08076	-0.01257	0.99934	-0.03412	0.08038	0.03502	0.99615	
131	13.00000	1169.13319	-56.71835	1800.61878	-0.49444	1.97162	3.28572	0.53906	0.99777	0.05702	-0.03484	-0.05728	0.99834	-0.00664	0.03440	0.00862	0.99937		1169.13319	-56.71835	1800.61878	-2.59550	3.78651	2.65213	0.99324	0.99675	0.04324	-0.06800	-0.04617	0.99804	-0.04218	0.06604	0.04519	0.99679	
132	13.10000	1213.97805	-65.00390	1807.44368	-1.18105	1.40650	5.45680	0.54837	0.99517	0.09457	-0.02639	-0.09507	0.99530	-0.01818	0.02455	0.02061	0.99949		1213.97805	-65.00390	1807.44368	-3.34827	3.14090	4.80356	1.00051	0.99499	0.08041	-0.05940	-0.08361	0.99505	-0.05362	0.05479	0.05832	0.99679	
133	13.20000	1256.25149	-68.64708	1813.39643	-2.35719	0.73756	7.88746	0.47705	0.99046	0.13659	-0.01838	-0.13722	0.98977	-0.03898	0.01287	0.04113	0.99907		1256.25149	-68.64708	1813.39643	-4.59465	2.37909	7.20913	0.94037	0.99124	0.12179	-0.05110	-0.12538	0.98932	-0.07428	0.04151	0.08004	0.99593	
134	13.30000	1295.68072	-66.75988	1815.90063	-3.37567	-0.28334	9.98485	0.51119	0.98484	0.17337	-0.00535	-0.17339	0.98309	-0.05885	-0.00495	0.05888	0.99825		1295.68072	-66.75988	1815.90063	-5.67040	1.27593	9.26558	0.97583	0.98671	0.15805	-0.03778	-0.16097	0.98248	-0.09395	0.02227	0.09878	0.99486	
135	13.40000	1334.51714	-60.16977	1815.67595	-4.29623	-1.38453	12.29229	0.59864	0.97679	0.21407	0.00759	-0.21284	0.97394	-0.07833	-0.02416	0.07489	0.99690		1334.51714	-60.16977	1815.67595	-6.65158	0.08202	11.52620	0.94177	0.97983	0.19831	-0.02454	-0.19982	0.97327	-0.11321	0.00143	0.11583	0.99327	
136	13.50000	1374.04850	-49.92882	1813.01438	-4.57895	-2.44760	14.63530	0.56830	0.96667	0.25516	0.02102	-0.25243	0.96360	-0.08800	-0.04271	0.07976	0.99590		1374.04850	-49.92882	1813.01438	-6.99270	-1.07752	13.82172	0.96617	0.97087	0.23935	-0.01096	-0.23886	0.96327	-0.12268	-0.01881	0.12172	0.99239	
137	13.60000	1415.39666	-37.56592	1810.19339	-4.34840	-3.28381	16.92065	0.55113	0.95514	0.29436	0.03258	-0.29057	0.95269	-0.08916	-0.05728	0.07570	0.99548		1415.39666	-37.56592	1810.19339	-6.81578	-2.01053	16.06752	0.89316	0.96034	0.27881	0.00063	-0.27660	0.95299	-0.12368	-0.03508	0.11860	0.99232	
138	13.70000	1456.59333	-22.63789	1809.68665	-4.31523	-3.95377	18.53305	0.38902	0.94588	0.32187	0.04127	-0.31710	0.94380	-0.09320	-0.06895	0.07506	0.99479		1456.59333	-22.63789	1809.68665	-6.81895	-2.74955	17.64736	0.86632	0.95184	0.30644	0.00939	-0.30281	0.94447	-0.12758	-0.04797	0.11860	0.99178	
139	13.80000	1496.60917	-6.88224	1811.16061	-4.69447	-4.34426	20.33178	0.67630	0.93500	0.35210	0.04235	-0.34646	0.93240	-0.10297	-0.07575	0.08161	0.99378		1496.60917	-6.88224	1811.16061	-7.23587	-3.21881	19.42480	0.80730	0.94159	0.33659	0.01064	-0.33204	0.93322	-0.13731	-0.05615	0.12576	0.99047	
140	13.90000	1532.98518	10.85554	1810.64355	-5.16188	-5.25628	22.86773	0.58166	0.91753	0.39462	0.04911	-0.38697	0.91446	-0.11835	-0.09161	0.08959	0.99176		1532.98518	10.85554	1810.64355	-7.75364	-4.24269	21.91366	0.56844	0.92520	0.37906	0.01766	-0.37219	0.91554	-0.15252	-0.07398	0.13454	0.98814	
141	14.00000	1569.44547	27.32895	1810.98420	-5.09803	-5.73871	26.11774	0.45879	0.89339	0.44645	0.05031	-0.43801	0.89043	-0.12363	-0.09999	0.08841	0.99105		1569.44547	27.32895	1810.98420	-7.74525	-4.87302	25.13361	0.66346	0.90205	0.43122	0.01896	-0.42320	0.89220	-0.15776	-0.08495	0.13428	0.98730	
142	14.10000	1606.35410	43.49327	1810.93185	-5.27815	-5.70505	30.41017	0.46428	0.85815	0.51193	0.03880	-0.50368	0.85414	-0.12944	-0.09941	0.09154	0.99083		1606.35410	43.49327	1810.93185	-7.98326	-5.03837	29.41754	0.88423	0.86770	0.49703	0.00754	-0.48927	0.85663	-0.16369	-0.08782	0.13835	0.98648	
143	14.20000	1642.78120	58.98540	1809.19382	-4.99569	-6.39525	35.41358	0.42773	0.80992	0.58518	0.03997	-0.57587	0.80627	-0.13527	-0.11139	0.08654	0.99000		1642.78120	58.98540	1809.19382	-7.75252	-5.96514	34.37749	0.88256	0.82087	0.57105	0.00882	-0.56159	0.80988	-0.16948	-0.10392	0.13416	0.98549	
144	14.30000	1677.54786	75.38372	1806.66851	-5.27737	-7.24438	39.80278	0.29574	0.76212	0.64634	0.03759	-0.63504	0.75757	-0.15104	-0.12610	0.09124	0.98781		1677.54786	75.38372	1806.66851	-8.06458	-7.02400	38.71734	0.91089	0.77439	0.63268	0.00672	-0.62078	0.76179	-0.18519	-0.12229	0.13924	0.98268	
145	14.40000	1708.72316	93.38776	1804.12726	-5.71787	-8.44836	44.38879	0.35066	0.70686	0.70650	0.03477	-0.69193	0.70081	-0.17346	-0.14692	0.09855	0.98423		1708.72316	93.38776	1804.12726	-8.52270	-8.44828	43.23740	0.91417	0.72062	0.69332	0.00433	-0.67759	0.70556	-0.20750	-0.14692	0.14659	0.97823	
146	14.50000	1734.63720	113.23459	1802.76353	-6.32650	-9.60709	48.84843	0.26958	0.64882	0.76049	0.02618	-0.74241	0.64020	-0.19741	-0.16689	0.10865	0.97997		1734.63720	113.23459	1802.76353	-9.13283	-9.82130	47.63562	0.94604	0.66397	0.74775	-0.00379	-0.72805	0.64530	-0.23139	-0.17058	0.15640	0.97285	
147	14.60000	1755.59358	133.88302	1802.08145	-6.79511	-10.21922	53.11966	0.25780	0.59063	0.80687	0.01108	-0.78720	0.57914	-0.21192	-0.17741	0.11644	0.97722		1755.59358	133.88302	1802.08145	-9.58373	-10.63813	51.87562	0.95505	0.60676	0.79467	-0.01859	-0.77315	0.58458	-0.24598	-0.18461	0.16363	0.96910	
148	14.70000	1771.78218	154.06378	1800.71566	-6.27586	-10.46390	57.13087	0.26398	0.53370	0.84565	0.00616	-0.82594	0.52279	-0.21096	-0.18162	0.10750	0.97748		1771.78218	154.06378	1800.71566	-9.03097	-11.07337	55.87684	0.96305	0.55053	0.83448	-0.02354	-0.81242	0.52906	-0.24508	-0.19207	0.15405	0.96922	
149	14.80000	1783.90766	176.35240	1799.37902	-5.66634	-10.12078	60.94905	0.38780	0.47803	0.87834	-0.00140	-0.86059	0.46805	-0.20081	-0.17572	0.09720	0.97963		1783.90766	176.35240	1799.37902	-8.37149	-10.90948	59.71631	1.07227	0.49517	0.86823	-0.03130	-0.84793	0.47511	-0.23511	-0.18926	0.14296	0.97146	
150	14.90000	1791.89098	200.30617	1798.18788	-4.99496	-9.55715	64.79269	0.64938	0.41998	0.90749	-0.00833	-0.89221	0.41120	-0.18673	-0.16603	0.08586	0.98238		1791.89098	200.30617	1798.18788	-7.63529	-10.52300	63.59391	1.18668	0.43725	0.89852	-0.03850	-0.88060	0.41905	-0.22122	-0.18263	0.13063	0.97446	
151	15.00000	1798.34529	224.85100	1797.10354	-4.26610	-8.45725	68.48174	0.46388	0.36281	0.93174	-0.01541	-0.92018	0.35560	-0.16373	-0.14707	0.07358	0.98639		1798.34529	224.85100	1797.10354	-6.83052	-9.59054	67.34003	1.00183	0.37988	0.92389	-0.04602	-0.90991	0.36424	-0.19847	-0.16661	0.11727	0.97903	
